date,sr_out,t_out
2018-07-20 00:00:00,-3.54,16.4
2018-07-20 00:00:01,-3.54,16.399916666666666
2018-07-20 00:00:02,-3.54,16.399833333333333
2018-07-20 00:00:03,-3.54,16.399749999999997
2018-07-20 00:00:04,-3.54,16.399666666666665
2018-07-20 00:00:05,-3.54,16.399583333333332
2018-07-20 00:00:06,-3.54,16.3995
2018-07-20 00:00:07,-3.54,16.399416666666664
2018-07-20 00:00:08,-3.54,16.39933333333333
2018-07-20 00:00:09,-3.54,16.39925
2018-07-20 00:00:10,-3.54,16.399166666666666
2018-07-20 00:00:11,-3.54,16.399083333333333
2018-07-20 00:00:12,-3.54,16.398999999999997
2018-07-20 00:00:13,-3.54,16.398916666666665
2018-07-20 00:00:14,-3.54,16.398833333333332
2018-07-20 00:00:15,-3.54,16.39875
2018-07-20 00:00:16,-3.54,16.398666666666664
2018-07-20 00:00:17,-3.54,16.39858333333333
2018-07-20 00:00:18,-3.54,16.3985
2018-07-20 00:00:19,-3.54,16.398416666666666
2018-07-20 00:00:20,-3.54,16.398333333333333
2018-07-20 00:00:21,-3.54,16.398249999999997
2018-07-20 00:00:22,-3.54,16.398166666666665
2018-07-20 00:00:23,-3.54,16.398083333333332
2018-07-20 00:00:24,-3.54,16.398
2018-07-20 00:00:25,-3.54,16.397916666666664
2018-07-20 00:00:26,-3.54,16.39783333333333
2018-07-20 00:00:27,-3.54,16.39775
2018-07-20 00:00:28,-3.54,16.397666666666666
2018-07-20 00:00:29,-3.54,16.397583333333333
2018-07-20 00:00:30,-3.54,16.397499999999997
2018-07-20 00:00:31,-3.54,16.397416666666665
2018-07-20 00:00:32,-3.54,16.397333333333332
2018-07-20 00:00:33,-3.54,16.39725
2018-07-20 00:00:34,-3.54,16.397166666666664
2018-07-20 00:00:35,-3.54,16.39708333333333
2018-07-20 00:00:36,-3.54,16.397
2018-07-20 00:00:37,-3.54,16.396916666666666
2018-07-20 00:00:38,-3.54,16.396833333333333
2018-07-20 00:00:39,-3.54,16.396749999999997
2018-07-20 00:00:40,-3.54,16.396666666666665
2018-07-20 00:00:41,-3.54,16.396583333333332
2018-07-20 00:00:42,-3.54,16.3965
2018-07-20 00:00:43,-3.54,16.396416666666664
2018-07-20 00:00:44,-3.54,16.39633333333333
2018-07-20 00:00:45,-3.54,16.39625
2018-07-20 00:00:46,-3.54,16.396166666666666
2018-07-20 00:00:47,-3.54,16.396083333333333
2018-07-20 00:00:48,-3.54,16.395999999999997
2018-07-20 00:00:49,-3.54,16.395916666666665
2018-07-20 00:00:50,-3.54,16.395833333333332
2018-07-20 00:00:51,-3.54,16.39575
2018-07-20 00:00:52,-3.54,16.395666666666667
2018-07-20 00:00:53,-3.54,16.39558333333333
2018-07-20 00:00:54,-3.54,16.3955
2018-07-20 00:00:55,-3.54,16.395416666666666
2018-07-20 00:00:56,-3.54,16.395333333333333
2018-07-20 00:00:57,-3.54,16.395249999999997
2018-07-20 00:00:58,-3.54,16.395166666666665
2018-07-20 00:00:59,-3.54,16.395083333333332
2018-07-20 00:01:00,-3.54,16.395
2018-07-20 00:01:01,-3.54,16.394916666666667
2018-07-20 00:01:02,-3.54,16.39483333333333
2018-07-20 00:01:03,-3.54,16.39475
2018-07-20 00:01:04,-3.54,16.394666666666666
2018-07-20 00:01:05,-3.54,16.394583333333333
2018-07-20 00:01:06,-3.54,16.394499999999997
2018-07-20 00:01:07,-3.54,16.394416666666665
2018-07-20 00:01:08,-3.54,16.394333333333332
2018-07-20 00:01:09,-3.54,16.39425
2018-07-20 00:01:10,-3.54,16.394166666666667
2018-07-20 00:01:11,-3.54,16.39408333333333
2018-07-20 00:01:12,-3.54,16.394
2018-07-20 00:01:13,-3.54,16.393916666666666
2018-07-20 00:01:14,-3.54,16.393833333333333
2018-07-20 00:01:15,-3.54,16.393749999999997
2018-07-20 00:01:16,-3.54,16.393666666666665
2018-07-20 00:01:17,-3.54,16.393583333333332
2018-07-20 00:01:18,-3.54,16.3935
2018-07-20 00:01:19,-3.54,16.393416666666667
2018-07-20 00:01:20,-3.54,16.39333333333333
2018-07-20 00:01:21,-3.54,16.39325
2018-07-20 00:01:22,-3.54,16.393166666666666
2018-07-20 00:01:23,-3.54,16.393083333333333
2018-07-20 00:01:24,-3.54,16.392999999999997
2018-07-20 00:01:25,-3.54,16.392916666666665
2018-07-20 00:01:26,-3.54,16.392833333333332
2018-07-20 00:01:27,-3.54,16.39275
2018-07-20 00:01:28,-3.54,16.392666666666667
2018-07-20 00:01:29,-3.54,16.39258333333333
2018-07-20 00:01:30,-3.54,16.3925
2018-07-20 00:01:31,-3.54,16.392416666666666
2018-07-20 00:01:32,-3.54,16.392333333333333
2018-07-20 00:01:33,-3.54,16.392249999999997
2018-07-20 00:01:34,-3.54,16.392166666666665
2018-07-20 00:01:35,-3.54,16.392083333333332
2018-07-20 00:01:36,-3.54,16.392
2018-07-20 00:01:37,-3.54,16.391916666666667
2018-07-20 00:01:38,-3.54,16.39183333333333
2018-07-20 00:01:39,-3.54,16.39175
2018-07-20 00:01:40,-3.54,16.391666666666666
2018-07-20 00:01:41,-3.54,16.391583333333333
2018-07-20 00:01:42,-3.54,16.391499999999997
2018-07-20 00:01:43,-3.54,16.391416666666665
2018-07-20 00:01:44,-3.54,16.391333333333332
2018-07-20 00:01:45,-3.54,16.39125
2018-07-20 00:01:46,-3.54,16.391166666666667
2018-07-20 00:01:47,-3.54,16.39108333333333
2018-07-20 00:01:48,-3.54,16.391
2018-07-20 00:01:49,-3.54,16.390916666666666
2018-07-20 00:01:50,-3.54,16.390833333333333
2018-07-20 00:01:51,-3.54,16.390749999999997
2018-07-20 00:01:52,-3.54,16.390666666666664
2018-07-20 00:01:53,-3.54,16.390583333333332
2018-07-20 00:01:54,-3.54,16.3905
2018-07-20 00:01:55,-3.54,16.390416666666667
2018-07-20 00:01:56,-3.54,16.39033333333333
2018-07-20 00:01:57,-3.54,16.390249999999998
2018-07-20 00:01:58,-3.54,16.390166666666666
2018-07-20 00:01:59,-3.54,16.390083333333333
2018-07-20 00:02:00,-3.54,16.389999999999997
2018-07-20 00:02:01,-3.54,16.389916666666664
2018-07-20 00:02:02,-3.54,16.389833333333332
2018-07-20 00:02:03,-3.54,16.38975
2018-07-20 00:02:04,-3.54,16.389666666666667
2018-07-20 00:02:05,-3.54,16.38958333333333
2018-07-20 00:02:06,-3.54,16.389499999999998
2018-07-20 00:02:07,-3.54,16.389416666666666
2018-07-20 00:02:08,-3.54,16.389333333333333
2018-07-20 00:02:09,-3.54,16.389249999999997
2018-07-20 00:02:10,-3.54,16.389166666666664
2018-07-20 00:02:11,-3.54,16.389083333333332
2018-07-20 00:02:12,-3.54,16.389
2018-07-20 00:02:13,-3.54,16.388916666666667
2018-07-20 00:02:14,-3.54,16.38883333333333
2018-07-20 00:02:15,-3.54,16.388749999999998
2018-07-20 00:02:16,-3.54,16.388666666666666
2018-07-20 00:02:17,-3.54,16.388583333333333
2018-07-20 00:02:18,-3.54,16.388499999999997
2018-07-20 00:02:19,-3.54,16.388416666666664
2018-07-20 00:02:20,-3.54,16.388333333333332
2018-07-20 00:02:21,-3.54,16.38825
2018-07-20 00:02:22,-3.54,16.388166666666667
2018-07-20 00:02:23,-3.54,16.38808333333333
2018-07-20 00:02:24,-3.54,16.387999999999998
2018-07-20 00:02:25,-3.54,16.387916666666666
2018-07-20 00:02:26,-3.54,16.387833333333333
2018-07-20 00:02:27,-3.54,16.387749999999997
2018-07-20 00:02:28,-3.54,16.387666666666664
2018-07-20 00:02:29,-3.54,16.387583333333332
2018-07-20 00:02:30,-3.54,16.3875
2018-07-20 00:02:31,-3.54,16.387416666666667
2018-07-20 00:02:32,-3.54,16.38733333333333
2018-07-20 00:02:33,-3.54,16.387249999999998
2018-07-20 00:02:34,-3.54,16.387166666666666
2018-07-20 00:02:35,-3.54,16.387083333333333
2018-07-20 00:02:36,-3.54,16.387
2018-07-20 00:02:37,-3.54,16.386916666666664
2018-07-20 00:02:38,-3.54,16.386833333333332
2018-07-20 00:02:39,-3.54,16.38675
2018-07-20 00:02:40,-3.54,16.386666666666667
2018-07-20 00:02:41,-3.54,16.38658333333333
2018-07-20 00:02:42,-3.54,16.386499999999998
2018-07-20 00:02:43,-3.54,16.386416666666666
2018-07-20 00:02:44,-3.54,16.386333333333333
2018-07-20 00:02:45,-3.54,16.38625
2018-07-20 00:02:46,-3.54,16.386166666666664
2018-07-20 00:02:47,-3.54,16.386083333333332
2018-07-20 00:02:48,-3.54,16.386
2018-07-20 00:02:49,-3.54,16.385916666666667
2018-07-20 00:02:50,-3.54,16.38583333333333
2018-07-20 00:02:51,-3.54,16.385749999999998
2018-07-20 00:02:52,-3.54,16.385666666666665
2018-07-20 00:02:53,-3.54,16.385583333333333
2018-07-20 00:02:54,-3.54,16.3855
2018-07-20 00:02:55,-3.54,16.385416666666664
2018-07-20 00:02:56,-3.54,16.38533333333333
2018-07-20 00:02:57,-3.54,16.38525
2018-07-20 00:02:58,-3.54,16.385166666666667
2018-07-20 00:02:59,-3.54,16.38508333333333
2018-07-20 00:03:00,-3.54,16.384999999999998
2018-07-20 00:03:01,-3.54,16.384916666666665
2018-07-20 00:03:02,-3.54,16.384833333333333
2018-07-20 00:03:03,-3.54,16.38475
2018-07-20 00:03:04,-3.54,16.384666666666664
2018-07-20 00:03:05,-3.54,16.38458333333333
2018-07-20 00:03:06,-3.54,16.3845
2018-07-20 00:03:07,-3.54,16.384416666666667
2018-07-20 00:03:08,-3.54,16.38433333333333
2018-07-20 00:03:09,-3.54,16.384249999999998
2018-07-20 00:03:10,-3.54,16.384166666666665
2018-07-20 00:03:11,-3.54,16.384083333333333
2018-07-20 00:03:12,-3.54,16.384
2018-07-20 00:03:13,-3.54,16.383916666666664
2018-07-20 00:03:14,-3.54,16.38383333333333
2018-07-20 00:03:15,-3.54,16.38375
2018-07-20 00:03:16,-3.54,16.383666666666667
2018-07-20 00:03:17,-3.54,16.38358333333333
2018-07-20 00:03:18,-3.54,16.383499999999998
2018-07-20 00:03:19,-3.54,16.383416666666665
2018-07-20 00:03:20,-3.54,16.383333333333333
2018-07-20 00:03:21,-3.54,16.38325
2018-07-20 00:03:22,-3.54,16.383166666666664
2018-07-20 00:03:23,-3.54,16.38308333333333
2018-07-20 00:03:24,-3.54,16.383
2018-07-20 00:03:25,-3.54,16.382916666666667
2018-07-20 00:03:26,-3.54,16.38283333333333
2018-07-20 00:03:27,-3.54,16.382749999999998
2018-07-20 00:03:28,-3.54,16.382666666666665
2018-07-20 00:03:29,-3.54,16.382583333333333
2018-07-20 00:03:30,-3.54,16.3825
2018-07-20 00:03:31,-3.54,16.382416666666664
2018-07-20 00:03:32,-3.54,16.38233333333333
2018-07-20 00:03:33,-3.54,16.38225
2018-07-20 00:03:34,-3.54,16.382166666666667
2018-07-20 00:03:35,-3.54,16.38208333333333
2018-07-20 00:03:36,-3.54,16.381999999999998
2018-07-20 00:03:37,-3.54,16.381916666666665
2018-07-20 00:03:38,-3.54,16.381833333333333
2018-07-20 00:03:39,-3.54,16.38175
2018-07-20 00:03:40,-3.54,16.381666666666664
2018-07-20 00:03:41,-3.54,16.38158333333333
2018-07-20 00:03:42,-3.54,16.3815
2018-07-20 00:03:43,-3.54,16.381416666666667
2018-07-20 00:03:44,-3.54,16.38133333333333
2018-07-20 00:03:45,-3.54,16.381249999999998
2018-07-20 00:03:46,-3.54,16.381166666666665
2018-07-20 00:03:47,-3.54,16.381083333333333
2018-07-20 00:03:48,-3.54,16.381
2018-07-20 00:03:49,-3.54,16.380916666666664
2018-07-20 00:03:50,-3.54,16.38083333333333
2018-07-20 00:03:51,-3.54,16.38075
2018-07-20 00:03:52,-3.54,16.380666666666666
2018-07-20 00:03:53,-3.54,16.38058333333333
2018-07-20 00:03:54,-3.54,16.380499999999998
2018-07-20 00:03:55,-3.54,16.380416666666665
2018-07-20 00:03:56,-3.54,16.380333333333333
2018-07-20 00:03:57,-3.54,16.38025
2018-07-20 00:03:58,-3.54,16.380166666666664
2018-07-20 00:03:59,-3.54,16.38008333333333
2018-07-20 00:04:00,-3.54,16.38
2018-07-20 00:04:01,-3.54,16.379916666666666
2018-07-20 00:04:02,-3.54,16.37983333333333
2018-07-20 00:04:03,-3.54,16.379749999999998
2018-07-20 00:04:04,-3.54,16.379666666666665
2018-07-20 00:04:05,-3.54,16.379583333333333
2018-07-20 00:04:06,-3.54,16.3795
2018-07-20 00:04:07,-3.54,16.379416666666664
2018-07-20 00:04:08,-3.54,16.37933333333333
2018-07-20 00:04:09,-3.54,16.37925
2018-07-20 00:04:10,-3.54,16.379166666666666
2018-07-20 00:04:11,-3.54,16.379083333333334
2018-07-20 00:04:12,-3.54,16.378999999999998
2018-07-20 00:04:13,-3.54,16.378916666666665
2018-07-20 00:04:14,-3.54,16.378833333333333
2018-07-20 00:04:15,-3.54,16.37875
2018-07-20 00:04:16,-3.54,16.378666666666664
2018-07-20 00:04:17,-3.54,16.37858333333333
2018-07-20 00:04:18,-3.54,16.3785
2018-07-20 00:04:19,-3.54,16.378416666666666
2018-07-20 00:04:20,-3.54,16.378333333333334
2018-07-20 00:04:21,-3.54,16.378249999999998
2018-07-20 00:04:22,-3.54,16.378166666666665
2018-07-20 00:04:23,-3.54,16.378083333333333
2018-07-20 00:04:24,-3.54,16.378
2018-07-20 00:04:25,-3.54,16.377916666666664
2018-07-20 00:04:26,-3.54,16.37783333333333
2018-07-20 00:04:27,-3.54,16.37775
2018-07-20 00:04:28,-3.54,16.377666666666666
2018-07-20 00:04:29,-3.54,16.377583333333334
2018-07-20 00:04:30,-3.54,16.377499999999998
2018-07-20 00:04:31,-3.54,16.377416666666665
2018-07-20 00:04:32,-3.54,16.377333333333333
2018-07-20 00:04:33,-3.54,16.37725
2018-07-20 00:04:34,-3.54,16.377166666666664
2018-07-20 00:04:35,-3.54,16.37708333333333
2018-07-20 00:04:36,-3.54,16.377
2018-07-20 00:04:37,-3.54,16.376916666666666
2018-07-20 00:04:38,-3.54,16.376833333333334
2018-07-20 00:04:39,-3.54,16.376749999999998
2018-07-20 00:04:40,-3.54,16.376666666666665
2018-07-20 00:04:41,-3.54,16.376583333333333
2018-07-20 00:04:42,-3.54,16.3765
2018-07-20 00:04:43,-3.54,16.376416666666664
2018-07-20 00:04:44,-3.54,16.37633333333333
2018-07-20 00:04:45,-3.54,16.37625
2018-07-20 00:04:46,-3.54,16.376166666666666
2018-07-20 00:04:47,-3.54,16.376083333333334
2018-07-20 00:04:48,-3.54,16.375999999999998
2018-07-20 00:04:49,-3.54,16.375916666666665
2018-07-20 00:04:50,-3.54,16.375833333333333
2018-07-20 00:04:51,-3.54,16.37575
2018-07-20 00:04:52,-3.54,16.375666666666664
2018-07-20 00:04:53,-3.54,16.37558333333333
2018-07-20 00:04:54,-3.54,16.3755
2018-07-20 00:04:55,-3.54,16.375416666666666
2018-07-20 00:04:56,-3.54,16.375333333333334
2018-07-20 00:04:57,-3.54,16.375249999999998
2018-07-20 00:04:58,-3.54,16.375166666666665
2018-07-20 00:04:59,-3.54,16.375083333333333
2018-07-20 00:05:00,-3.54,16.375
2018-07-20 00:05:01,-3.54,16.374916666666664
2018-07-20 00:05:02,-3.54,16.37483333333333
2018-07-20 00:05:03,-3.54,16.37475
2018-07-20 00:05:04,-3.54,16.374666666666666
2018-07-20 00:05:05,-3.54,16.374583333333334
2018-07-20 00:05:06,-3.54,16.374499999999998
2018-07-20 00:05:07,-3.54,16.374416666666665
2018-07-20 00:05:08,-3.54,16.374333333333333
2018-07-20 00:05:09,-3.54,16.37425
2018-07-20 00:05:10,-3.54,16.374166666666664
2018-07-20 00:05:11,-3.54,16.37408333333333
2018-07-20 00:05:12,-3.54,16.374
2018-07-20 00:05:13,-3.54,16.373916666666666
2018-07-20 00:05:14,-3.54,16.373833333333334
2018-07-20 00:05:15,-3.54,16.373749999999998
2018-07-20 00:05:16,-3.54,16.373666666666665
2018-07-20 00:05:17,-3.54,16.373583333333332
2018-07-20 00:05:18,-3.54,16.3735
2018-07-20 00:05:19,-3.54,16.373416666666664
2018-07-20 00:05:20,-3.54,16.37333333333333
2018-07-20 00:05:21,-3.54,16.37325
2018-07-20 00:05:22,-3.54,16.373166666666666
2018-07-20 00:05:23,-3.54,16.373083333333334
2018-07-20 00:05:24,-3.54,16.372999999999998
2018-07-20 00:05:25,-3.54,16.372916666666665
2018-07-20 00:05:26,-3.54,16.372833333333332
2018-07-20 00:05:27,-3.54,16.37275
2018-07-20 00:05:28,-3.54,16.372666666666664
2018-07-20 00:05:29,-3.54,16.37258333333333
2018-07-20 00:05:30,-3.54,16.3725
2018-07-20 00:05:31,-3.54,16.372416666666666
2018-07-20 00:05:32,-3.54,16.372333333333334
2018-07-20 00:05:33,-3.54,16.372249999999998
2018-07-20 00:05:34,-3.54,16.372166666666665
2018-07-20 00:05:35,-3.54,16.372083333333332
2018-07-20 00:05:36,-3.54,16.372
2018-07-20 00:05:37,-3.54,16.371916666666664
2018-07-20 00:05:38,-3.54,16.37183333333333
2018-07-20 00:05:39,-3.54,16.37175
2018-07-20 00:05:40,-3.54,16.371666666666666
2018-07-20 00:05:41,-3.54,16.371583333333334
2018-07-20 00:05:42,-3.54,16.371499999999997
2018-07-20 00:05:43,-3.54,16.371416666666665
2018-07-20 00:05:44,-3.54,16.371333333333332
2018-07-20 00:05:45,-3.54,16.37125
2018-07-20 00:05:46,-3.54,16.371166666666664
2018-07-20 00:05:47,-3.54,16.37108333333333
2018-07-20 00:05:48,-3.54,16.371
2018-07-20 00:05:49,-3.54,16.370916666666666
2018-07-20 00:05:50,-3.54,16.370833333333334
2018-07-20 00:05:51,-3.54,16.370749999999997
2018-07-20 00:05:52,-3.54,16.370666666666665
2018-07-20 00:05:53,-3.54,16.370583333333332
2018-07-20 00:05:54,-3.54,16.3705
2018-07-20 00:05:55,-3.54,16.370416666666667
2018-07-20 00:05:56,-3.54,16.37033333333333
2018-07-20 00:05:57,-3.54,16.37025
2018-07-20 00:05:58,-3.54,16.370166666666666
